Indicator	Race	Year	Value
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2013	2.1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2012	2.1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2014	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2013	1.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2012	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2014	0.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2013	1.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2012	1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Native American	2014	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Native American	2013	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Native American	2012	6.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Other	2014	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Other	2013	2.1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Other	2012	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2014	1.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2013	0.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2012	1.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	19
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2014	19.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2014	6.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2014	13.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	4.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	6.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	13.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	11.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	21.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2014	6.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	8.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	5.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2014	7.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2013	10.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	6.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2014	6.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2013	6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	6.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Multiracial	2014	9.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Multiracial	2013	12.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Multiracial	2012	2.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Native American	2014	10.2
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	28.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Native American	2013	13.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Native American	2012	3.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2014	0.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2013	0.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2012	0.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2014	20.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	16.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	22
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	6.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	2.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	5.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	2.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	6.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	3.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	6.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	7.5
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2014	11
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	11
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	5.3
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	16
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	5.3
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2014	5.3
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	4.9
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	4.9
Tuberculosis Incidence Rate (Per 100,000 people)	Native American	2014	9.3
Tuberculosis Incidence Rate (Per 100,000 people)	Native American	2012	9.3
Tuberculosis Incidence Rate (Per 100,000 people)	Native American	2013	6.2
Tuberculosis Incidence Rate (Per 100,000 people)	White	2014	1
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	1.3
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	0.9
